DATE,SMC,SM1,SM2,SM3,V,FLOW,RAD,TEMP,HUM,WIND,ETO,ALPHA,NDVI,RED,NIR,E
2019-12-06 12:35:57, 0.00, 0.00, 0.00, 0.00,0, 0.00,    0, 0.00, 0.00, 0.00, 0.00, 1.8600, 0.0000, 0.0000, 0.0000,0
2019-12-06 12:37:28, 0.00, 0.00, 0.00, 0.00,0, 0.00,    0, 0.00, 0.00, 0.00, 0.00, 1.8600, 0.0000, 0.0000, 0.0000,0
2019-12-06 18:27:49, 0.00, 0.00, 0.00, 0.00,0, 0.00,    0, 0.00, 0.00, 0.00, 0.00, 1.8600, 0.0000, 0.0000, 0.0000,0
2019-12-06 18:32:07, 0.00, 0.00, 0.00, 0.00,0, 0.00,    0, 0.00, 0.00, 0.00, 0.00, 1.8600, 0.0000, 0.0000, 0.0000,0
2020-02-11 10:33:09, 0.00, 0.00, 0.00, 0.00,0, 0.00,    0, 0.00, 0.00, 0.00, 0.00, 1.8600, 0.0000, 0.0000, 0.0000,0
