0,10,00,12,00,Lunes
1,00,00,00,00,Martes
2,09,00,12,00,Miercoles
3,00,00,00,00,Jueves
4,09,00,12,00,Viernes
5,00,00,00,00,Sabado
6,00,00,00,00,Domingo
